latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
20.351492,86.65327,4.0,19800,Asia/Kolkata,GMT+5:30

time,wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),precipitation_sum (mm),surface_pressure_mean (hPa)
2024-03-11,16.6,35.6,0.00,1013.8
2024-03-12,19.3,40.3,1.50,1011.2
2024-03-13,20.6,43.2,0.80,1010.3
2024-03-14,20.9,40.3,0.40,1010.1
2024-03-15,19.5,37.8,0.70,1010.4
2024-03-16,17.0,34.9,0.00,1012.2
2024-03-17,10.9,28.8,0.60,1012.4
2024-03-18,9.3,25.6,3.20,1011.3
2024-03-19,19.4,43.9,16.00,1011.8
2024-03-20,19.9,39.2,26.70,1013.5
2024-03-21,14.9,34.9,0.70,1011.8
2024-03-22,17.4,36.4,2.90,1009.0
2024-03-23,20.1,41.0,0.00,1008.2
2024-03-24,19.3,39.6,0.00,1010.2
2024-03-25,17.6,37.4,0.00,1010.3
2024-03-26,20.7,42.5,0.00,1010.9
2024-03-27,18.2,37.8,0.00,1012.1
2024-03-28,18.5,39.2,0.00,1009.3
2024-03-29,19.9,41.0,0.00,1008.1
2024-03-30,17.6,37.1,0.00,1009.2
2024-03-31,18.4,37.8,4.40,1009.8
2024-04-01,19.6,39.2,0.00,1006.5
2024-04-02,20.5,41.8,0.00,1005.1
2024-04-03,22.1,44.6,1.40,1006.9
2024-04-04,21.3,43.6,0.00,1006.7
2024-04-05,18.2,36.4,0.00,1004.8
2024-04-06,18.6,40.0,0.00,1005.0
2024-04-07,18.2,42.8,6.00,1006.4
2024-04-08,24.0,47.5,0.00,1010.3
2024-04-09,13.3,25.2,0.00,1010.1
2024-04-10,10.7,21.2,0.80,1009.6
2024-04-11,24.7,50.4,0.50,1011.2
2024-04-12,10.7,24.1,0.00,1010.4
2024-04-13,14.6,28.1,0.00,1009.6
2024-04-14,15.9,32.4,0.40,1009.7
2024-04-15,18.0,36.0,0.00,1008.9
2024-04-16,14.4,30.2,0.80,1006.6
2024-04-17,16.7,32.0,0.00,1004.8
2024-04-18,17.2,35.3,0.00,1004.5
2024-04-19,21.6,41.8,0.00,1003.0
2024-04-20,21.7,44.6,0.00,1002.5
2024-04-21,19.0,38.5,0.00,1003.3
2024-04-22,17.2,30.6,0.80,1004.9
2024-04-23,16.0,33.1,0.10,1004.8
2024-04-24,15.2,32.0,0.00,1004.5
2024-04-25,19.3,38.9,0.00,1004.5
2024-04-26,18.9,41.4,0.00,1004.3
2024-04-27,18.9,40.7,0.00,1004.3
2024-04-28,14.8,39.6,4.10,1004.8
2024-04-29,18.0,36.4,0.00,1005.6
2024-04-30,21.6,44.3,0.00,1002.3
2024-05-01,23.7,47.5,0.00,1000.7
2024-05-02,26.5,56.5,0.00,1001.2
2024-05-03,18.5,38.9,0.00,1003.8
2024-05-04,22.7,46.8,0.10,1004.5
2024-05-05,26.6,52.9,0.00,1002.4
2024-05-06,30.8,60.5,0.20,1003.6
2024-05-07,27.0,53.6,0.80,1007.3
2024-05-08,17.9,36.4,4.20,1007.8
2024-05-09,21.7,43.9,6.60,1006.9
2024-05-10,21.9,42.8,3.40,1007.1
2024-05-11,21.0,42.8,1.90,1007.7
2024-05-12,20.0,37.4,8.50,1007.9
2024-05-13,15.1,32.8,0.70,1007.7
2024-05-14,14.5,31.0,1.60,1007.9
2024-05-15,17.3,33.8,0.90,1008.6
2024-05-16,16.6,33.1,0.30,1008.3
2024-05-17,23.1,45.7,0.00,1006.4
2024-05-18,16.6,36.7,0.00,1004.7
2024-05-19,18.0,37.4,1.20,1003.3
2024-05-20,22.6,44.6,0.80,1003.1
2024-05-21,18.8,40.3,0.20,1003.4
2024-05-22,18.3,38.5,0.00,1003.3
2024-05-23,16.3,34.9,1.20,1001.6
2024-05-24,19.6,39.2,6.90,999.8
2024-05-25,27.0,53.3,10.10,997.0
2024-05-26,27.6,50.0,35.30,993.7
2024-05-27,22.0,43.6,1.40,994.5
2024-05-28,27.0,51.5,0.00,996.3
2024-05-29,27.0,52.2,0.00,998.0
2024-05-30,27.9,52.6,0.20,1000.2
2024-05-31,24.0,45.0,0.70,1001.9
2024-06-01,23.3,45.4,0.50,1003.1
2024-06-02,24.7,49.7,1.80,1004.0
2024-06-03,21.2,42.8,0.00,1003.6
2024-06-04,27.3,51.5,11.10,1003.4
2024-06-05,17.9,33.8,0.00,1003.3
2024-06-06,20.8,41.0,0.00,1003.5
2024-06-07,22.9,45.4,0.00,1002.9
2024-06-08,21.9,43.6,0.00,1001.8
2024-06-09,22.8,45.4,0.00,1000.9
2024-06-10,21.8,43.2,0.00,1001.2
2024-06-11,23.2,46.1,0.00,1000.7
2024-06-12,23.2,45.0,0.00,1001.0
2024-06-13,29.4,57.6,0.00,1000.5
2024-06-14,21.9,41.8,0.00,999.7
2024-06-15,24.0,48.6,0.00,999.5
2024-06-16,19.5,38.9,1.10,1001.1
2024-06-17,25.4,50.8,7.00,1002.0
2024-06-18,29.3,55.8,4.50,1000.6
2024-06-19,23.9,44.3,0.00,999.1
2024-06-20,18.1,34.6,9.60,999.6
2024-06-21,16.2,38.5,15.00,1000.2
2024-06-22,17.3,35.6,13.10,999.6
2024-06-23,18.6,40.3,9.30,1000.3
2024-06-24,20.3,40.7,4.40,1000.0
2024-06-25,16.9,34.2,1.30,999.3
2024-06-26,14.8,32.0,3.80,999.4
2024-06-27,16.3,35.3,4.80,999.6
2024-06-28,18.0,37.1,2.10,999.0
2024-06-29,18.4,37.4,20.90,999.8
2024-06-30,19.4,35.3,19.40,1000.7
2024-07-01,22.4,44.6,9.20,1000.3
2024-07-02,18.8,42.1,7.20,999.4
2024-07-03,13.8,39.2,8.80,1000.4
2024-07-04,22.9,45.0,5.30,1001.8
2024-07-05,23.3,45.7,12.70,1001.0
2024-07-06,21.7,43.6,10.20,1000.4
2024-07-07,13.9,29.9,4.80,1001.3
2024-07-08,16.9,35.3,1.10,1001.7
2024-07-09,21.5,41.8,2.30,1003.3
2024-07-10,23.9,46.8,0.40,1004.3
2024-07-11,21.9,44.6,7.10,1001.9
2024-07-12,19.9,42.1,16.60,999.6
2024-07-13,12.7,31.7,15.80,997.4
2024-07-14,15.8,32.0,9.60,996.3
2024-07-15,17.7,36.7,5.90,997.1
2024-07-16,13.9,29.5,2.90,998.8
2024-07-17,14.5,30.6,2.50,998.8
2024-07-18,26.0,51.8,5.30,996.5
2024-07-19,21.8,44.3,10.30,993.3
2024-07-20,22.9,44.6,8.60,993.2
2024-07-21,23.8,45.0,8.30,996.4
2024-07-22,23.9,46.1,5.80,997.8
2024-07-23,21.6,44.6,17.60,997.1
2024-07-24,21.5,42.5,2.70,994.7
2024-07-25,22.9,44.3,14.60,993.5
2024-07-26,19.4,37.8,12.30,992.8
2024-07-27,18.0,36.4,1.40,994.3
2024-07-28,13.5,27.0,7.90,996.2
2024-07-29,14.1,28.1,23.60,997.6
2024-07-30,19.7,38.9,9.10,1000.0
2024-07-31,17.7,34.2,16.40,1000.2
2024-08-01,20.4,38.9,30.40,999.3
2024-08-02,24.7,50.0,2.60,999.4
2024-08-03,21.9,44.3,3.60,1001.7
2024-08-04,19.2,35.6,5.80,1003.7
2024-08-05,16.0,35.3,18.20,1003.7
2024-08-06,14.6,30.2,23.50,1001.6
2024-08-07,16.0,32.0,4.00,1001.0
2024-08-08,20.0,38.5,14.40,1002.7
2024-08-09,17.0,35.3,20.80,1004.3
2024-08-10,17.2,36.7,23.10,1004.2
2024-08-11,17.3,34.9,14.20,1003.0
2024-08-12,16.6,34.6,3.60,1003.2
2024-08-13,16.9,31.7,22.90,1003.8
2024-08-14,16.4,34.6,17.20,1003.5
2024-08-15,18.5,34.6,39.80,1002.8
2024-08-16,13.9,26.6,37.40,1002.6
2024-08-17,16.2,33.1,42.70,1003.3
2024-08-18,16.2,33.5,18.50,1003.9
2024-08-19,13.9,31.3,6.50,1003.1
2024-08-20,21.2,40.0,17.70,1003.9
2024-08-21,23.7,46.8,12.20,1005.4
2024-08-22,16.9,35.3,15.20,1004.3
2024-08-23,15.5,33.1,28.60,1004.4
2024-08-24,18.1,33.5,21.30,1004.0
2024-08-25,15.3,33.5,4.90,1002.7
2024-08-26,12.7,27.0,19.20,1002.1
2024-08-27,11.6,25.9,13.30,1004.1
2024-08-28,8.6,23.0,28.90,1003.7
2024-08-29,17.5,36.4,1.40,1002.4
2024-08-30,22.6,44.6,3.90,1002.0
2024-08-31,23.7,46.8,3.70,1001.6
2024-09-01,19.7,39.6,4.20,1003.2
2024-09-02,15.9,34.6,11.60,1004.4
2024-09-03,18.4,38.2,1.90,1005.2
2024-09-04,15.6,32.8,1.30,1003.3
2024-09-05,13.6,29.9,0.50,1001.6
2024-09-06,16.6,33.8,5.70,1001.8
2024-09-07,24.8,50.4,25.80,1001.1
2024-09-08,22.5,45.0,13.10,999.4
2024-09-09,34.8,65.5,5.80,995.9
2024-09-10,25.4,50.4,2.40,998.6
2024-09-11,16.3,31.7,1.90,1001.1
2024-09-12,13.0,26.6,6.90,1002.5
2024-09-13,17.0,33.5,21.00,1001.0
2024-09-14,23.6,46.1,15.60,998.9
2024-09-15,28.3,53.3,6.90,998.2
2024-09-16,20.8,40.0,13.00,999.4
2024-09-17,17.8,36.0,21.50,1002.5
2024-09-18,12.9,28.8,1.50,1003.3
2024-09-19,9.1,20.9,0.00,1003.6
2024-09-20,12.7,27.7,0.90,1003.2
2024-09-21,14.0,30.2,0.40,1003.8
2024-09-22,9.0,28.4,21.60,1002.9
2024-09-23,11.9,28.8,42.30,1002.8
2024-09-24,12.3,30.6,24.30,1001.8
2024-09-25,20.6,41.0,35.10,1002.8
2024-09-26,22.4,46.1,21.20,1005.3
2024-09-27,21.6,45.4,14.00,1007.5
2024-09-28,19.5,38.9,4.10,1008.2
2024-09-29,16.8,33.8,4.00,1008.3
2024-09-30,12.6,26.6,1.60,1007.2
2024-10-01,14.9,31.3,0.90,1004.6
2024-10-02,12.7,25.9,16.90,1004.1
2024-10-03,16.0,33.5,0.50,1002.9
2024-10-04,11.1,23.0,0.00,1004.3
2024-10-05,9.3,25.9,1.10,1006.4
2024-10-06,10.8,25.2,2.10,1008.9
2024-10-07,10.7,24.1,2.50,1010.9
2024-10-08,8.2,20.9,6.70,1011.4
2024-10-09,12.9,27.4,1.30,1009.7
2024-10-10,13.6,27.7,0.00,1008.7
2024-10-11,10.5,22.7,0.10,1008.5
2024-10-12,9.3,19.8,0.80,1009.5
2024-10-13,12.7,27.4,0.30,1009.9
2024-10-14,12.1,25.6,0.10,1009.7
2024-10-15,10.2,23.8,0.20,1009.2
2024-10-16,12.6,26.6,0.40,1009.1
2024-10-17,11.1,26.3,1.90,1009.2
2024-10-18,13.1,29.9,0.30,1009.1
2024-10-19,9.2,20.9,23.70,1010.2
2024-10-20,12.0,27.0,3.30,1011.1
2024-10-21,14.9,30.6,0.00,1010.3
2024-10-22,16.6,33.8,0.00,1009.5
2024-10-23,24.6,46.4,39.20,1006.9
2024-10-24,44.9,83.5,99.10,996.4
2024-10-25,29.7,55.1,46.10,1000.3
2024-10-26,14.3,29.5,7.00,1005.3
2024-10-27,13.9,30.2,3.20,1006.7
2024-10-28,10.0,28.4,7.00,1007.1
2024-10-29,10.0,23.0,2.20,1008.1
2024-10-30,11.5,24.5,0.80,1009.7
2024-10-31,12.4,22.7,0.00,1010.4
2024-11-01,17.1,32.8,4.00,1011.4
2024-11-02,10.1,21.2,0.00,1012.2
2024-11-03,8.3,19.1,0.00,1012.2
2024-11-04,9.5,21.6,0.00,1011.5
2024-11-05,12.2,27.7,1.50,1012.2
2024-11-06,14.8,29.9,1.60,1012.5
2024-11-07,13.2,28.1,0.90,1012.3
2024-11-08,14.3,29.2,0.40,1012.3
2024-11-09,13.4,28.1,0.00,1012.3
2024-11-10,19.5,38.9,0.00,1012.0
2024-11-11,19.5,38.2,0.50,1011.7
2024-11-12,16.3,35.6,3.50,1011.6
2024-11-13,16.8,32.8,0.00,1010.9
2024-11-14,15.6,31.0,0.00,1012.2
2024-11-15,10.2,23.0,0.00,1012.1
2024-11-16,14.8,29.5,0.00,1011.7
2024-11-17,10.5,20.5,0.00,1011.8
2024-11-18,11.2,20.9,0.00,1012.6
2024-11-19,12.2,25.6,0.00,1013.1
2024-11-20,8.9,20.9,0.00,1012.5
2024-11-21,7.8,16.9,0.00,1012.4
2024-11-22,11.7,23.4,0.00,1012.5
2024-11-23,12.3,24.1,0.00,1013.5
2024-11-24,13.2,25.9,0.00,1013.5
2024-11-25,14.8,30.6,0.00,1013.3
2024-11-26,12.0,24.5,0.00,1012.9
2024-11-27,17.9,34.9,0.00,1012.1
2024-11-28,22.4,42.8,0.00,1012.0
2024-11-29,21.7,40.7,9.80,1012.2
2024-11-30,18.5,35.3,0.60,1011.3
2024-12-01,18.5,36.7,0.00,1010.1
2024-12-02,16.9,33.8,11.10,1010.8
2024-12-03,14.5,30.2,0.00,1012.1
2024-12-04,14.6,29.9,0.00,1012.1
2024-12-05,12.5,25.9,0.00,1012.0
2024-12-06,11.1,24.5,1.20,1011.4
2024-12-07,11.4,23.8,0.40,1011.7
2024-12-08,13.7,27.0,0.00,1011.9
2024-12-09,12.2,24.8,0.00,1011.4
2024-12-10,11.7,23.8,1.10,1012.2
2024-12-11,16.6,34.2,0.00,1013.6
2024-12-12,12.0,27.0,0.00,1012.9
2024-12-13,14.8,31.3,0.00,1013.2
2024-12-14,20.5,40.0,0.00,1014.9
2024-12-15,15.9,32.8,0.00,1015.7
2024-12-16,13.9,29.2,0.00,1014.5
2024-12-17,14.3,29.2,0.00,1013.3
2024-12-18,15.7,32.0,0.00,1012.4
2024-12-19,19.8,39.6,0.00,1012.9
2024-12-20,14.8,28.1,4.70,1012.3
2024-12-21,17.7,31.3,50.50,1012.5
2024-12-22,17.3,33.8,0.00,1013.0
2024-12-23,17.5,33.8,0.00,1013.2
2024-12-24,16.7,33.5,6.50,1014.0
2024-12-25,13.4,24.8,15.50,1015.9
2024-12-26,13.8,27.7,0.10,1017.5
2024-12-27,18.0,35.3,0.00,1017.5
2024-12-28,10.3,23.8,0.00,1016.3
2024-12-29,10.3,20.9,0.00,1015.6
2024-12-30,12.8,27.7,0.00,1015.8
2024-12-31,13.4,28.4,0.00,1016.1
2025-01-01,14.5,29.5,0.00,1014.8
2025-01-02,15.7,32.4,0.00,1014.9
2025-01-03,13.4,28.4,0.00,1015.1
2025-01-04,12.5,27.4,0.00,1013.8
2025-01-05,13.3,26.6,0.00,1014.1
2025-01-06,9.5,17.6,0.00,1013.5
2025-01-07,10.5,22.3,0.00,1012.6
2025-01-08,14.5,29.2,0.00,1013.5
2025-01-09,13.4,28.8,0.00,1016.1
2025-01-10,14.9,31.0,0.00,1017.7
2025-01-11,14.3,30.2,0.00,1017.3
2025-01-12,10.2,22.3,0.00,1016.4
2025-01-13,9.6,20.5,0.00,1014.5
2025-01-14,16.4,33.5,0.00,1016.4
2025-01-15,14.4,30.6,0.00,1017.2
2025-01-16,15.0,29.5,0.00,1016.7
2025-01-17,14.1,29.9,0.00,1015.6
2025-01-18,14.0,29.5,0.00,1015.0
2025-01-19,11.1,25.2,0.00,1014.0
2025-01-20,11.4,23.8,0.00,1012.4
2025-01-21,10.8,22.3,0.00,1011.6
2025-01-22,11.9,24.8,0.00,1012.1
2025-01-23,11.7,24.5,0.00,1012.5
2025-01-24,12.7,26.6,0.00,1011.9
2025-01-25,13.8,29.2,0.00,1012.5
2025-01-26,14.4,29.2,0.50,1012.5
2025-01-27,14.6,30.2,0.50,1011.1
2025-01-28,14.0,29.9,0.20,1011.8
2025-01-29,16.3,31.3,0.20,1013.8
2025-01-30,22.9,43.9,0.00,1011.2
2025-01-31,18.6,37.1,0.00,1010.5
2025-02-01,15.6,30.6,0.00,1011.1
2025-02-02,15.4,27.7,0.00,1011.1
2025-02-03,17.7,35.3,0.00,1011.6
2025-02-04,14.2,29.5,0.00,1012.2
2025-02-05,16.6,30.6,0.30,1010.6
2025-02-06,15.2,32.0,0.10,1011.1
2025-02-07,15.3,32.4,0.00,1013.0
2025-02-08,17.3,36.0,0.00,1013.2
2025-02-09,13.0,29.2,0.00,1013.0
2025-02-10,17.8,36.0,0.10,1013.1
2025-02-11,21.2,40.7,0.00,1012.1
2025-02-12,16.5,31.7,0.00,1011.3
2025-02-13,13.8,28.8,0.00,1010.7
2025-02-14,17.5,36.0,0.00,1011.4
2025-02-15,16.2,33.8,0.00,1011.1
2025-02-16,20.5,39.6,0.00,1011.5
2025-02-17,18.9,37.4,0.00,1012.8
2025-02-18,19.5,38.9,1.80,1012.4
2025-02-19,17.2,36.0,3.20,1011.4
2025-02-20,18.7,38.2,0.80,1012.8
2025-02-21,13.4,30.6,1.10,1013.7
2025-02-22,16.2,32.4,1.10,1013.7
2025-02-23,13.9,29.2,4.00,1014.5
2025-02-24,14.0,28.8,0.40,1015.6
2025-02-25,13.5,27.7,0.20,1016.7
2025-02-26,13.5,29.9,0.10,1016.6
2025-02-27,19.0,37.8,0.00,1014.4
2025-02-28,15.5,33.5,0.10,1013.2
2025-03-01,19.4,37.4,0.00,1011.3
2025-03-02,15.7,31.7,0.00,1008.5
2025-03-03,12.6,29.2,0.00,1009.1
2025-03-04,19.0,37.4,0.00,1009.5
2025-03-05,13.8,26.3,0.10,1008.9
2025-03-06,16.0,32.8,0.00,1010.6
2025-03-07,16.7,33.8,0.00,1009.3
2025-03-08,20.0,39.6,0.00,1008.5
2025-03-09,15.6,33.8,0.00,1011.8
2025-03-10,12.2,28.4,0.00,1014.2
2025-03-11,17.3,34.2,0.00,1012.4
2025-03-12,21.7,41.8,0.00,1008.9
2025-03-13,22.1,41.8,0.00,1007.1
2025-03-14,21.7,42.8,0.00,1008.0
2025-03-15,20.8,39.6,0.00,1009.2
2025-03-16,18.6,36.7,0.00,1009.0
2025-03-17,21.7,41.8,0.00,1008.1
2025-03-18,14.6,32.8,0.00,1009.4
2025-03-19,18.9,37.8,0.00,1012.3
2025-03-20,20.2,41.0,0.00,1013.1
2025-03-21,22.7,45.4,0.20,1013.5
2025-03-22,11.3,35.6,7.90,1014.1
2025-03-23,17.4,41.0,15.90,1014.2
2025-03-24,12.4,27.4,7.90,1012.8
2025-03-25,12.5,24.8,0.00,1009.0
2025-03-26,20.1,39.2,0.00,1006.7
2025-03-27,16.4,34.2,0.00,1005.3
2025-03-28,16.0,30.2,0.00,1004.7
2025-03-29,17.5,35.6,0.20,1005.6
2025-03-30,17.3,36.7,0.00,1008.3
2025-03-31,20.1,40.7,0.00,1008.7
2025-04-01,21.0,41.4,0.00,1008.4
2025-04-02,19.9,40.7,0.00,1009.8
2025-04-03,17.3,35.6,0.00,1010.9
2025-04-04,16.0,30.2,1.60,1010.2
2025-04-05,20.0,37.1,0.00,1008.2
2025-04-06,21.1,43.6,0.00,1007.5
2025-04-07,21.1,38.5,0.10,1009.3
2025-04-08,18.3,37.8,5.20,1011.9
2025-04-09,20.6,49.7,2.00,1010.1
2025-04-10,16.1,36.0,0.20,1006.1
2025-04-11,13.9,31.7,0.50,1004.5
2025-04-12,20.1,42.5,18.20,1006.0
2025-04-13,16.7,37.1,0.00,1007.6
2025-04-14,14.8,32.8,0.00,1008.0
2025-04-15,13.9,29.9,5.60,1009.1
2025-04-16,20.2,39.6,4.90,1008.5
2025-04-17,21.3,41.8,1.90,1006.6
2025-04-18,26.2,49.7,2.30,1005.6
2025-04-19,24.3,47.9,0.00,1004.6
2025-04-20,24.3,47.9,0.50,1005.3
2025-04-21,23.6,46.4,0.00,1007.1
2025-04-22,25.7,49.3,0.00,1007.0
2025-04-23,22.8,45.4,0.00,1004.9
2025-04-24,28.6,52.9,0.00,1004.4
2025-04-25,26.6,51.5,0.00,1005.3
2025-04-26,28.0,53.3,0.00,1006.2
2025-04-27,23.0,40.3,0.00,1007.4
2025-04-28,20.4,40.3,17.40,1007.2
2025-04-29,15.8,34.2,2.20,1007.0
2025-04-30,13.5,31.7,0.00,1007.8
2025-05-01,12.5,35.6,2.90,1009.0
2025-05-02,14.4,32.4,2.20,1008.3
2025-05-03,16.8,34.9,13.30,1006.7
2025-05-04,17.0,33.8,0.00,1005.4
2025-05-05,15.1,31.3,2.10,1005.7
2025-05-06,16.6,38.2,0.90,1006.1
2025-05-07,16.5,31.3,0.00,1005.1
2025-05-08,17.7,36.0,0.00,1005.7
2025-05-09,15.7,33.5,0.00,1006.3
2025-05-10,18.2,35.3,0.20,1006.0
2025-05-11,19.7,37.8,0.00,1004.2
2025-05-12,19.6,40.3,0.00,1002.9
2025-05-13,22.8,45.4,0.00,1003.5
2025-05-14,20.5,40.0,0.00,1004.5
2025-05-15,23.9,46.8,1.30,1004.8
2025-05-16,22.3,45.4,0.70,1004.6
2025-05-17,24.3,46.8,0.00,1005.0
2025-05-18,22.4,43.6,0.00,1005.3
2025-05-19,18.1,37.8,0.50,1004.7
2025-05-20,22.7,49.3,0.60,1003.6
2025-05-21,18.0,36.7,1.10,1004.1
2025-05-22,13.3,27.4,4.90,1003.4
2025-05-23,12.6,28.8,10.20,1001.6
2025-05-24,11.9,29.5,29.90,1001.5
2025-05-25,13.3,29.5,10.80,1001.9
2025-05-26,12.2,26.3,5.30,1000.4
2025-05-27,18.2,35.3,23.20,997.0
2025-05-28,17.4,36.0,43.10,994.1
2025-05-29,24.4,46.8,31.40,993.1
2025-05-30,22.8,43.2,7.50,996.6
2025-05-31,19.5,37.4,3.80,999.5
2025-06-01,17.4,38.2,0.50,999.4
2025-06-02,21.3,37.4,0.00,1000.1
2025-06-03,17.5,32.8,0.60,1001.5
2025-06-04,16.4,33.8,1.40,1003.0
2025-06-05,21.0,42.8,9.20,1004.8
2025-06-06,16.9,35.3,5.90,1005.2
2025-06-07,16.6,30.2,0.90,1004.4
2025-06-08,14.9,30.6,0.40,1002.4
2025-06-09,13.3,36.4,1.50,1000.8
2025-06-10,16.4,31.3,4.80,1000.0
2025-06-11,20.6,40.3,2.70,1000.4
2025-06-12,19.3,37.4,4.90,1001.1
2025-06-13,12.3,27.4,3.00,1001.8
2025-06-14,21.2,39.6,3.60,1000.7
2025-06-15,14.7,29.5,15.30,999.1
2025-06-16,12.8,26.3,19.80,999.0
2025-06-17,20.4,41.4,12.20,999.1
2025-06-18,24.0,46.1,10.00,999.1
2025-06-19,29.8,56.9,11.90,999.7
2025-06-20,20.8,38.9,21.30,1000.9
2025-06-21,16.3,36.7,3.00,1000.5
2025-06-22,13.7,27.7,12.80,999.5
2025-06-23,14.5,30.6,9.60,997.7
2025-06-24,16.2,33.1,15.40,996.8
2025-06-25,15.2,30.2,22.40,997.1
2025-06-26,23.5,42.5,8.30,999.1
2025-06-27,21.8,42.5,25.20,1000.6
2025-06-28,22.6,43.9,33.10,999.3
2025-06-29,28.9,52.6,6.90,997.0
2025-06-30,22.3,41.0,4.20,996.3
2025-07-01,18.9,37.4,15.10,997.0
2025-07-02,19.5,36.4,18.40,997.7
2025-07-03,18.1,34.6,15.00,999.2
2025-07-04,18.2,39.2,31.90,999.9
2025-07-05,19.6,38.9,23.00,998.9
2025-07-06,20.1,36.7,14.70,996.9
2025-07-07,19.5,41.4,14.70,996.6
2025-07-08,25.0,49.0,1.60,997.4
2025-07-09,21.7,40.0,1.70,998.6
2025-07-10,22.1,41.8,1.70,998.9
2025-07-11,16.7,33.1,2.80,999.1
2025-07-12,19.9,38.2,7.00,999.7
2025-07-13,13.4,26.3,23.90,1000.0
2025-07-14,13.6,33.1,29.40,1000.0
2025-07-15,18.2,36.7,4.00,1000.1
2025-07-16,18.1,35.6,14.60,1001.6
2025-07-17,19.8,39.2,4.10,1003.3
2025-07-18,16.0,33.1,2.40,1002.6
2025-07-19,16.4,31.7,14.00,999.6
2025-07-20,13.3,28.4,1.70,998.7
2025-07-21,13.9,29.9,2.60,999.7
2025-07-22,12.4,27.7,5.70,998.4
2025-07-23,12.9,28.1,3.40,995.4
2025-07-24,15.9,29.9,26.10,993.5
2025-07-25,22.0,38.9,38.60,992.6
2025-07-26,25.4,52.6,3.40,995.7
2025-07-27,20.3,37.8,1.00,998.3
2025-07-28,20.8,41.4,0.20,998.8
2025-07-29,17.4,31.3,12.70,999.0
2025-07-30,18.1,34.6,10.20,999.7
2025-07-31,17.3,32.4,4.20,1000.5
2025-08-01,16.0,32.0,5.90,1000.8
2025-08-02,17.5,33.1,2.30,1001.6
2025-08-03,23.7,45.4,9.10,1004.2
2025-08-04,20.5,40.7,2.00,1005.3
2025-08-05,19.6,36.7,5.70,1005.3
2025-08-06,14.6,31.0,0.50,1004.3
2025-08-07,17.1,34.6,9.50,1003.4
2025-08-08,17.7,33.5,15.00,1005.8
2025-08-09,18.2,35.3,2.80,1007.1
2025-08-10,20.4,39.2,0.20,1005.4
2025-08-11,14.5,29.2,10.30,1003.6
2025-08-12,12.2,26.6,5.40,1001.3
2025-08-13,18.2,34.6,5.80,1001.6
2025-08-14,19.9,38.5,6.10,1001.3
2025-08-15,18.4,35.6,5.90,1000.2
2025-08-16,17.3,33.8,10.80,999.6
2025-08-17,24.5,45.7,6.70,999.7
2025-08-18,28.6,53.6,20.60,999.6
2025-08-19,23.3,45.4,16.10,999.8
2025-08-20,21.4,39.6,3.40,1001.6
2025-08-21,19.2,36.7,20.90,1003.6
2025-08-22,20.8,39.6,48.20,1002.1
2025-08-23,22.3,44.3,36.90,1001.1
2025-08-24,17.7,34.9,7.10,1002.7
2025-08-25,11.9,25.9,35.80,1002.6
2025-08-26,18.5,37.4,8.30,1001.9
2025-08-27,25.6,45.4,2.90,1000.5
2025-08-28,26.7,49.0,5.60,1001.9
2025-08-29,21.8,41.0,5.90,1004.0
2025-08-30,21.4,38.2,23.20,1005.0
2025-08-31,10.9,25.6,5.20,1003.1
2025-09-01,11.9,26.3,0.60,1000.1
2025-09-02,11.3,24.5,15.00,999.4
2025-09-03,23.6,43.6,27.00,999.2
2025-09-04,15.4,28.8,17.00,1002.4
2025-09-05,14.9,29.9,10.70,1004.5
2025-09-06,13.2,27.7,4.40,1005.8
2025-09-07,14.5,30.2,0.60,1005.1
2025-09-08,12.7,26.3,2.50,1004.8
2025-09-09,13.8,28.4,0.90,1005.6
2025-09-10,14.5,31.0,5.70,1005.0
2025-09-11,15.2,31.0,8.90,1004.5
2025-09-12,15.8,33.8,9.60,1005.1
2025-09-13,15.9,33.8,12.90,1006.2
2025-09-14,14.7,32.0,12.60,1006.5
2025-09-15,18.1,35.6,15.20,1005.8
2025-09-16,20.5,37.4,7.50,1006.2
2025-09-17,19.3,37.8,3.30,1006.4
2025-09-18,14.3,28.8,8.30,1006.1
2025-09-19,11.1,25.6,7.50,1005.8
2025-09-20,10.8,27.0,11.50,1004.2
2025-09-21,7.5,21.6,9.40,1003.1
2025-09-22,8.4,19.8,7.40,1003.3
2025-09-23,11.5,27.7,5.30,1002.2
2025-09-24,10.2,21.2,2.80,999.8
2025-09-25,12.1,24.8,0.90,1000.1
2025-09-26,20.9,37.8,32.00,1000.1
2025-09-27,25.5,50.4,17.90,1003.5
2025-09-28,11.9,24.8,13.70,1005.2
2025-09-29,10.7,25.6,11.40,1003.9
2025-09-30,10.0,22.0,0.00,1002.1
2025-10-01,21.8,43.9,11.60,1001.5
2025-10-02,35.6,66.2,36.60,1002.0
2025-10-03,35.1,63.7,16.00,1005.5
2025-10-04,24.1,46.1,8.20,1007.3
2025-10-05,18.9,35.6,11.80,1007.8
2025-10-06,9.0,20.9,33.10,1008.7
2025-10-07,7.2,18.4,6.60,1008.6
2025-10-08,9.2,20.5,9.40,1008.9
2025-10-09,8.3,23.4,6.90,1009.3
2025-10-10,10.0,25.2,7.60,1008.5
2025-10-11,13.3,31.7,2.30,1008.5
2025-10-12,18.7,36.0,1.60,1008.9
